"103000001","08","10","19","27","28","37","03"
"103000002","07","08","12","18","23","31","02"
"103000003","04","22","23","31","34","35","01"
"103000004","03","04","23","24","26","30","02"
"103000005","13","14","23","34","37","38","07"
"103000006","04","09","21","23","36","37","03"
"103000007","12","26","28","29","31","32","06"
"103000008","08","20","26","28","36","38","08"
"103000009","06","10","11","14","16","30","01"
"103000010","17","19","21","24","28","37","06"
"103000011","02","08","25","29","35","36","02"
"103000012","13","20","25","27","28","33","01"
"103000013","06","08","16","20","35","36","08"
"103000014","08","12","14","17","33","37","05"
"103000015","01","03","10","13","18","30","01"
"103000016","10","15","23","27","29","36","05"
"103000017","04","08","20","21","23","26","05"
"103000018","01","05","09","13","28","37","05"
"103000019","08","13","15","20","27","28","04"
"103000020","11","18","22","27","28","29","04"
"103000021","11","15","19","21","27","30","04"
"103000022","02","12","15","22","27","28","05"
"103000023","01","08","18","25","35","37","05"
"103000024","06","14","24","31","35","37","01"
"103000025","04","15","19","22","37","38","05"
"103000026","02","08","15","16","17","30","06"
"103000027","02","13","22","25","27","33","08"
"103000028","05","21","25","28","32","38","05"
"103000029","06","10","14","15","18","24","07"
"103000030","06","22","31","32","33","38","04"
"103000031","01","06","17","19","27","30","06"
"103000032","09","12","13","24","25","34","05"
"103000033","08","14","19","21","30","31","02"
"103000034","01","04","18","26","30","36","01"
"103000035","02","04","05","11","32","33","08"
"103000036","16","24","25","31","32","33","05"
"103000037","09","10","14","19","28","29","08"
"103000038","01","02","05","08","09","29","01"
"103000039","07","09","21","28","33","35","08"
"103000040","01","16","22","31","33","36","04"
"103000041","09","12","20","34","36","37","03"
"103000042","02","09","10","19","22","32","05"
"103000043","18","19","22","27","32","35","02"
"103000044","07","11","14","20","31","34","07"
"103000045","08","10","12","19","20","37","01"
"103000046","04","05","14","18","21","33","02"
"103000047","04","14","19","22","27","30","05"
"103000048","03","11","24","27","29","37","01"
"103000049","10","11","16","24","29","30","01"
"103000050","04","14","18","19","26","34","03"
"103000051","04","12","19","24","27","30","07"
"103000052","04","14","21","25","28","29","02"
"103000053","08","10","14","22","31","36","04"
"103000054","04","10","14","30","32","33","08"
"103000055","01","02","10","21","22","31","08"
"103000056","01","18","25","26","37","38","06"
"103000057","16","20","21","27","29","37","03"
"103000058","01","03","04","10","13","37","01"
"103000059","06","17","25","29","35","36","01"
"103000060","05","11","15","16","23","35","01"
"103000061","01","15","17","31","33","38","02"
"103000062","05","10","18","26","28","33","02"
"103000063","17","18","23","25","26","36","05"
"103000064","14","16","25","27","29","36","07"
"103000065","04","11","12","16","19","23","06"
"103000066","10","12","18","31","34","37","05"
"103000067","18","22","23","25","32","36","06"
"103000068","03","05","10","20","26","30","06"
"103000069","01","15","23","24","26","29","05"
"103000070","05","14","22","23","26","32","08"
"103000071","01","08","10","14","24","26","01"
"103000072","05","18","19","21","31","37","08"
"103000073","05","07","15","25","29","37","08"
"103000074","03","14","15","20","21","28","08"
"103000075","05","10","15","23","24","35","06"
"103000076","08","15","18","23","31","37","08"
"103000077","10","12","22","26","28","36","08"
"103000078","02","08","15","27","28","36","07"
"103000079","04","12","13","26","31","33","06"
"103000080","15","20","22","25","33","35","07"
"103000081","02","06","07","08","09","38","08"
"103000082","03","19","26","30","33","35","02"
"103000083","09","11","12","20","24","30","02"
"103000084","11","21","25","30","34","37","01"
"103000085","08","12","27","28","35","38","06"
"103000086","07","09","10","24","37","38","08"
"103000087","06","08","09","10","27","34","06"
"103000088","02","06","08","11","26","38","07"
"103000089","05","15","19","20","32","36","03"
"103000090","01","06","14","17","31","34","08"
"103000091","12","14","15","17","27","35","06"
"103000092","05","06","13","24","32","34","01"
"103000093","12","17","30","31","33","35","04"
"103000094","03","05","19","22","24","32","02"
"103000095","01","02","21","29","33","36","08"
"103000096","01","02","07","14","19","31","07"
"103000097","02","05","07","11","22","36","06"
"103000098","11","20","24","27","35","38","08"
"103000099","07","12","13","21","24","28","06"
"103000100","05","10","11","15","36","38","06"
"103000101","01","05","18","20","26","29","05"
"103000102","01","04","05","13","19","37","02"
"103000103","03","06","10","14","23","36","01"
"103000104","02","04","09","10","11","37","02"
"104000001","01","03","05","11","17","21","02"
"104000002","01","06","15","23","26","34","06"
"104000003","03","13","17","29","36","38","07"
"104000004","16","25","30","35","36","37","05"
"104000005","01","03","16","28","29","37","02"
"104000006","04","08","09","21","32","33","02"
"104000007","14","18","26","27","30","36","05"
"104000008","04","12","24","25","33","38","04"
"104000009","01","04","14","18","29","30","08"
"104000010","01","04","17","24","26","27","07"
"104000011","03","10","16","25","29","37","01"
"104000012","01","03","04","15","16","34","02"
"104000013","07","08","10","25","33","36","03"
"104000014","04","05","07","23","24","30","02"
"104000015","04","12","13","15","23","38","04"
"104000016","05","13","31","34","35","38","02"
"104000017","08","21","22","26","32","37","04"
"104000018","09","11","12","21","31","36","07"
"104000019","02","04","08","13","24","26","02"
"104000020","03","12","16","18","21","36","03"
"104000021","01","02","14","22","27","30","01"
"104000022","05","08","20","22","30","34","08"
"104000023","06","17","30","34","35","38","02"
"104000024","10","12","17","18","27","32","05"
"104000025","06","14","24","26","36","38","03"
"104000026","01","08","10","19","23","24","05"
"104000027","01","08","12","18","19","37","05"
"104000028","01","07","20","22","25","32","08"
"104000029","02","06","11","12","15","28","02"
"104000030","05","12","20","23","32","37","02"
"104000031","03","08","26","28","29","35","03"
"104000032","11","21","22","24","25","26","06"
"104000033","09","11","15","25","28","38","03"
"104000034","02","12","14","26","34","37","02"
"104000035","12","13","23","26","32","35","04"
"104000036","06","08","13","16","25","33","03"
"104000037","07","13","18","24","26","27","06"
"104000038","03","05","10","23","30","31","04"
"104000039","10","15","16","22","30","35","05"
"104000040","05","06","13","17","23","38","08"
"104000041","01","06","12","15","25","37","02"
"104000042","04","07","11","25","30","38","04"
"104000043","19","21","22","25","31","33","01"
"104000044","02","23","25","32","34","37","06"
"104000045","03","15","21","24","33","35","02"
"104000046","06","10","11","13","19","28","01"
"104000047","09","24","26","27","37","38","06"
"104000048","04","07","08","25","31","35","08"
"104000049","05","08","13","17","21","38","05"
"104000050","03","05","11","19","26","27","02"
"104000051","03","08","10","17","27","37","08"
"104000052","07","24","25","26","27","29","07"
"104000053","07","23","29","31","36","37","08"
"104000054","07","11","12","14","22","27","03"
"104000055","03","04","15","27","32","36","05"
"104000056","01","12","17","27","29","31","06"
"104000057","01","02","07","24","31","38","08"
"104000058","13","16","28","33","35","37","08"
"104000059","02","03","11","16","18","29","04"
"104000060","04","07","23","26","30","36","07"
"104000061","03","09","11","16","23","24","04"
"104000062","17","18","28","30","36","38","04"
"104000063","06","08","09","14","22","24","03"
"104000064","06","16","18","20","24","38","07"
"104000065","06","13","25","27","29","33","01"
"104000066","15","19","23","27","28","33","02"
"104000067","03","07","20","21","24","33","08"
"104000068","13","17","18","22","29","31","03"
"104000069","02","17","23","27","30","34","01"
"104000070","12","15","24","31","36","37","06"
"104000071","03","04","05","15","16","33","06"
"104000072","07","24","25","28","31","34","03"
"104000073","15","22","25","26","32","34","04"
"104000074","09","19","21","23","27","37","08"
"104000075","09","11","24","27","34","35","04"
"104000076","01","02","05","11","25","33","04"
"104000077","03","05","13","16","24","26","03"
"104000078","05","12","13","22","27","30","08"
"104000079","02","06","14","16","23","31","03"
"104000080","20","22","30","32","36","37","01"
"104000081","07","09","10","16","19","22","08"
"104000082","04","19","23","31","33","35","02"
"104000083","09","10","24","31","35","36","07"
"104000084","04","17","25","27","32","37","01"
"104000085","04","08","16","24","26","33","06"
"104000086","02","09","19","20","31","32","07"
"104000087","03","10","11","18","19","33","05"
"104000088","03","14","21","25","28","36","03"
"104000089","01","11","12","20","24","37","08"
"104000090","06","07","13","26","28","33","05"
"104000091","01","02","13","15","29","33","03"
"104000092","02","09","15","20","22","23","05"
"104000093","03","05","27","28","35","37","05"
"104000094","01","05","09","15","19","22","05"
"104000095","03","04","05","07","19","38","04"
"104000096","04","13","20","27","33","38","01"
"104000097","07","08","17","19","20","30","02"
"104000098","13","19","20","23","32","34","04"
"104000099","11","12","26","30","32","34","08"
"104000100","02","06","07","09","16","25","01"
"104000101","06","08","13","15","17","29","05"
"104000102","01","06","11","14","20","38","05"
"104000103","13","17","23","27","29","34","05"
"104000104","05","11","12","26","30","37","05"
"104000105","03","13","22","26","31","37","06"
"105000001","11","13","18","26","28","29","07"
"105000002","05","14","28","34","35","38","06"
"105000003","19","27","33","34","35","36","04"
"105000004","09","11","13","17","27","34","06"
"105000005","01","16","17","29","30","32","07"
"105000006","06","15","18","22","34","35","03"
"105000007","20","23","24","25","29","32","08"
"105000008","03","09","23","26","30","36","05"
"105000009","03","19","20","26","32","34","08"
"105000010","07","13","22","32","34","37","07"
"105000011","01","04","08","11","19","23","03"
"105000012","01","16","20","25","30","33","01"
"105000013","03","07","09","20","28","32","05"
"105000014","08","20","23","27","36","37","04"
"105000015","04","12","19","23","30","33","05"
"105000016","10","15","18","28","29","33","05"
"105000017","01","09","15","17","18","38","06"
"105000018","03","11","12","22","24","27","06"
"105000019","10","11","14","24","34","38","03"
"105000020","06","16","21","32","35","38","07"
"105000021","03","06","07","13","17","28","03"
"105000022","07","09","19","26","28","31","08"
"105000023","09","10","19","25","27","32","05"
"105000024","03","08","16","24","31","38","06"
"105000025","04","08","14","16","27","34","02"
"105000026","02","07","11","25","26","28","04"
"105000027","02","08","14","16","29","37","06"
"105000028","03","06","26","29","33","36","05"
"105000029","02","15","21","23","31","36","01"
"105000030","15","22","28","29","30","38","07"
"105000031","04","08","12","17","21","35","08"
"105000032","13","15","16","23","27","30","02"
"105000033","07","08","10","21","27","34","04"
"105000034","01","06","08","15","24","37","07"
"105000035","09","15","17","18","22","28","06"
"105000036","02","09","14","16","18","19","06"
"105000037","04","14","20","30","37","38","04"
"105000038","01","12","15","19","22","32","05"
"105000039","09","11","21","27","28","38","04"
"105000040","01","10","16","23","30","32","02"
"105000041","03","11","14","15","35","38","02"
"105000042","03","05","12","24","25","28","06"
"105000043","03","12","17","27","28","38","04"
"105000044","11","16","17","33","34","38","08"
"105000045","06","13","14","24","29","38","08"
"105000046","10","12","24","27","35","38","06"
"105000047","03","10","14","21","23","36","03"
"105000048","02","09","11","19","31","35","04"
"105000049","02","06","07","09","21","32","04"
"105000050","05","08","12","15","31","33","05"
"105000051","14","18","19","26","27","29","06"
"105000052","06","16","22","23","31","34","08"
"105000053","01","21","29","31","33","34","02"
"105000054","02","05","11","17","23","27","02"
"105000055","05","10","14","31","34","38","02"
"105000056","07","25","27","31","36","37","07"
"105000057","01","09","14","26","30","37","06"
"105000058","13","20","22","23","29","38","08"
"105000059","05","06","14","26","31","38","06"
"105000060","03","06","08","17","21","37","01"
"105000061","01","18","22","26","35","38","02"
"105000062","06","14","17","18","32","38","02"
"105000063","01","02","12","16","21","35","03"
"105000064","01","22","31","33","35","37","03"
"105000065","05","08","14","28","30","38","05"
"105000066","01","08","17","22","24","26","06"
"105000067","12","16","23","26","29","33","07"
"105000068","01","13","30","31","33","37","08"
"105000069","07","08","23","29","32","34","05"
"105000070","10","14","18","21","29","37","05"
"105000071","04","07","21","25","35","37","04"
"105000072","10","18","21","27","31","33","03"
"105000073","09","11","13","23","33","36","03"
"105000074","03","04","06","17","29","37","07"
"105000075","07","08","12","15","18","31","06"
"105000076","14","15","19","24","25","37","06"
"105000077","05","10","11","20","22","36","06"
"105000078","02","06","13","20","28","37","02"
"105000079","02","07","26","27","32","36","02"
"105000080","05","07","14","19","33","34","03"
"105000081","07","11","20","29","34","38","04"
"105000082","02","05","06","10","33","36","03"
"105000083","01","06","10","20","23","35","06"
"105000084","04","13","19","23","24","29","05"
"105000085","01","05","06","08","14","27","04"
"105000086","05","11","12","26","31","33","07"
"105000087","10","15","20","24","27","34","08"
"105000088","04","05","14","21","26","36","05"
"105000089","09","19","22","29","30","34","04"
"105000090","01","04","05","15","27","29","04"
"105000091","05","06","13","15","17","30","07"
"105000092","07","08","28","29","37","38","01"
"105000093","10","14","23","28","32","36","02"
"105000094","01","07","10","15","16","28","02"
"105000095","13","18","26","30","32","36","03"
"105000096","05","12","18","27","34","38","05"
"105000097","13","23","30","32","33","35","08"
"105000098","01","08","16","18","22","30","06"
"105000099","05","11","15","20","26","31","04"
"105000100","02","04","09","13","33","36","06"
"105000101","06","09","12","23","28","34","05"
"105000102","09","10","16","29","32","38","06"
"105000103","07","11","22","24","31","36","03"
"105000104","08","11","15","17","21","31","07"
"106000001","04","07","09","21","31","34","02"
"106000002","07","13","18","24","29","37","07"
"106000003","04","08","15","24","35","36","06"
"106000004","02","07","10","17","31","32","03"
"106000005","15","16","18","20","23","24","03"
"106000006","03","07","25","26","35","36","05"
"106000007","02","05","07","08","15","24","07"
"106000008","02","08","16","17","24","38","05"
"106000009","03","07","08","10","18","31","04"
"106000010","01","09","10","20","30","37","03"
"106000011","02","15","20","21","33","34","03"
"106000012","01","03","25","28","30","36","02"
"106000013","04","09","21","22","25","33","07"
"106000014","06","12","14","15","20","24","07"
"106000015","12","16","17","24","35","38","04"
"106000016","01","02","06","11","16","29","07"
"106000017","18","20","25","32","37","38","01"
"106000018","03","08","14","19","28","34","02"
"106000019","06","07","11","23","25","26","04"
"106000020","06","07","18","20","24","32","07"
"106000021","05","13","14","23","30","32","02"
"106000022","02","08","11","15","20","21","02"
"106000023","03","04","27","29","35","38","02"
"106000024","07","08","14","15","18","29","02"
"106000025","05","12","22","34","35","38","02"
"106000026","05","10","12","16","31","37","07"
"106000027","01","13","15","22","26","33","06"
"106000028","01","02","07","33","36","37","05"
"106000029","06","08","10","12","18","38","03"
"106000030","01","07","09","19","30","37","04"
"106000031","02","11","23","24","34","35","04"
"106000032","01","14","16","19","24","35","08"
"106000033","01","06","12","24","25","35","06"
"106000034","04","06","11","18","24","26","04"
"106000035","02","04","07","16","17","23","01"
"106000036","04","09","13","14","19","37","02"
"106000037","03","07","14","17","26","38","07"
"106000038","04","06","12","28","29","37","03"
"106000039","06","11","12","14","27","31","04"
"106000040","01","04","15","17","30","32","03"
"106000041","02","05","10","11","36","38","03"
"106000042","07","15","22","24","26","34","01"
"106000043","01","08","11","13","20","37","01"
"106000044","01","05","08","31","34","35","02"
"106000045","02","04","15","16","25","36","03"
"106000046","01","08","09","11","26","29","04"
"106000047","07","09","15","20","30","31","05"
"106000048","08","13","23","28","34","35","02"
"106000049","06","09","13","21","24","30","05"
"106000050","03","06","12","18","20","35","02"
"106000051","17","19","20","27","31","37","03"
"106000052","04","07","19","20","25","36","08"
"106000053","03","07","08","11","31","32","03"
"106000054","08","12","21","30","34","35","05"
"106000055","05","14","16","21","22","28","05"
"106000056","13","16","18","19","30","33","03"
"106000057","06","10","11","25","32","38","03"
"106000058","09","10","13","15","22","35","03"
"106000059","05","19","25","29","32","34","08"
"106000060","11","15","17","26","29","34","01"
"106000061","01","08","09","29","35","38","01"
"106000062","01","17","18","21","25","37","01"
"106000063","04","06","07","22","25","37","04"
"106000064","01","05","12","22","30","32","08"
"106000065","01","08","13","19","30","35","05"
"106000066","09","11","12","13","24","30","04"
"106000067","01","03","17","20","26","31","02"
"106000068","04","12","15","17","22","30","03"
"106000069","04","10","15","16","17","28","01"
"106000070","02","05","08","09","14","18","04"
"106000071","08","10","14","15","18","29","02"
"106000072","02","03","07","12","14","22","04"
"106000073","01","03","21","26","32","34","02"
"106000074","05","13","22","25","26","31","05"
"106000075","02","04","08","22","26","37","01"
"106000076","04","06","11","16","18","23","04"
"106000077","03","04","15","16","24","34","04"
"106000078","01","04","18","25","34","36","01"
"106000079","03","13","17","26","34","38","08"
"106000080","06","07","08","12","28","30","01"
"106000081","15","17","19","20","24","27","08"
"106000082","04","17","20","25","27","33","06"
"106000083","02","07","09","16","17","25","07"
"106000084","06","08","10","11","12","21","06"
"106000085","10","11","17","30","33","35","08"
"106000086","05","07","24","26","34","38","03"
"106000087","13","14","19","24","32","38","01"
"106000088","02","09","19","26","29","31","01"
"106000089","01","09","16","21","27","31","05"
"106000090","08","18","19","20","23","37","08"
"106000091","04","15","17","20","25","28","01"
"106000092","01","11","13","20","21","38","02"
"106000093","09","16","18","26","30","37","05"
"106000094","14","17","20","28","29","34","05"
"106000095","10","13","14","17","20","21","02"
"106000096","07","08","13","28","29","34","02"
"106000097","17","19","20","24","26","36","03"
"106000098","03","04","07","17","20","22","05"
"106000099","03","10","15","16","23","38","03"
"106000100","01","06","12","24","25","30","03"
"106000101","01","03","07","17","24","28","07"
"106000102","03","08","22","23","24","36","04"
"106000103","02","10","12","15","16","21","05"
"106000104","01","14","18","23","28","29","07"
"107000001","13","15","16","30","32","37","06"
"107000002","02","12","21","24","34","37","05"
"107000003","03","06","11","26","31","38","06"
"107000004","05","08","12","19","25","38","03"
"107000005","06","13","16","26","32","33","03"
"107000006","05","11","16","17","23","38","02"
"107000007","06","09","10","13","28","38","06"
"107000008","09","14","20","29","36","38","04"
"107000009","02","08","26","32","33","37","07"
"107000010","02","13","17","19","26","36","06"
"107000011","09","10","24","25","27","33","02"
"107000012","04","06","11","14","18","24","05"
"107000013","01","06","08","17","25","33","02"
"107000014","01","08","11","14","15","19","03"
"107000015","05","08","12","26","30","36","04"
"107000016","03","05","07","16","18","27","01"
"107000017","05","06","12","19","26","33","06"
"107000018","12","22","25","31","32","36","02"
"107000019","12","13","20","22","31","38","02"
"107000020","01","12","24","25","31","35","04"
"107000021","02","08","13","19","22","36","01"
"107000022","01","04","16","19","24","28","06"
"107000023","13","16","21","23","34","38","06"
"107000024","08","13","15","24","33","34","07"
"107000025","11","13","14","15","22","32","02"
"107000026","08","13","14","19","24","36","02"
"107000027","09","18","22","28","29","30","02"
"107000028","06","15","19","34","37","38","03"
"107000029","01","03","13","21","23","38","02"
"107000030","09","10","12","21","24","37","07"
"107000031","19","20","23","24","32","38","01"
"107000032","04","09","15","18","29","33","07"
"107000033","03","07","13","16","21","36","07"
"107000034","08","18","19","26","27","35","02"
"107000035","04","08","12","16","18","22","02"
"107000036","06","09","10","12","18","26","05"
"107000037","05","08","15","28","33","35","06"
"107000038","08","09","13","18","22","36","08"
"107000039","05","12","27","30","32","37","07"
"107000040","10","11","17","22","24","38","04"
"107000041","04","07","16","21","35","36","01"
"107000042","05","15","22","24","29","38","08"
"107000043","09","12","14","20","26","32","06"
"107000044","02","03","13","23","26","38","07"
"107000045","04","17","25","27","31","33","07"
"107000046","01","18","24","27","30","31","04"
"107000047","04","16","17","20","23","27","04"
"107000048","05","06","12","20","23","32","02"
"107000049","01","07","09","10","16","17","06"
"107000050","14","19","24","31","34","36","02"
"107000051","06","22","27","33","35","38","08"
"107000052","06","15","18","24","25","28","05"
"107000053","02","04","07","11","19","32","05"
"107000054","03","15","19","22","27","38","06"
"107000055","01","07","10","20","23","24","01"
"107000056","04","12","14","16","25","27","03"
"107000057","05","07","11","19","29","33","06"
"107000058","01","08","24","26","30","37","05"
"107000059","03","04","17","23","28","32","01"
"107000060","06","08","22","24","25","31","02"
"107000061","03","09","10","24","28","31","06"
"107000062","06","10","14","20","25","26","04"
"107000063","05","13","20","27","34","38","02"
"107000064","03","09","10","26","29","36","05"
"107000065","03","16","19","25","35","36","02"
"107000066","19","24","27","33","34","38","06"
"107000067","04","08","13","19","30","35","04"
"107000068","02","11","15","18","20","36","06"
"107000069","03","04","13","22","31","38","04"
"107000070","04","05","19","29","33","36","02"
"107000071","01","09","12","13","17","29","03"
"107000072","22","23","24","25","32","34","02"
"107000073","10","22","24","31","33","36","05"
"107000074","14","21","24","29","31","32","05"
"107000075","02","03","12","15","21","24","03"
"107000076","22","25","31","32","34","35","02"
"107000077","06","07","09","22","28","33","01"
"107000078","02","04","23","24","32","38","01"
"107000079","02","18","21","25","31","37","08"
"107000080","06","15","24","26","28","30","03"
"107000081","09","16","21","24","29","36","03"
"107000082","06","12","14","16","19","21","06"
"107000083","03","04","13","20","23","28","07"
"107000084","04","12","20","32","35","36","01"
"107000085","06","07","11","14","15","34","01"
"107000086","04","13","20","26","37","38","02"
"107000087","03","11","20","33","34","35","02"
"107000088","08","12","23","25","27","38","06"
"107000089","13","17","19","20","24","30","02"
"107000090","04","11","16","19","25","29","01"
"107000091","02","03","05","13","18","36","08"
"107000092","17","18","20","22","33","38","08"
"107000093","06","10","18","22","25","38","05"
"107000094","01","02","03","15","21","33","07"
"107000095","01","16","25","30","31","32","07"
"107000096","02","10","18","26","28","35","01"
"107000097","07","17","20","21","22","23","04"
"107000098","04","13","16","21","24","38","02"
"107000099","01","06","10","17","33","35","07"
"107000100","02","03","09","18","22","35","08"
"107000101","10","14","18","27","31","32","02"
"107000102","07","12","13","27","28","37","06"
"107000103","03","12","13","19","22","23","01"
"107000104","03","19","24","25","31","37","06"
"107000105","09","11","12","23","28","36","04"
"108000001","03","21","23","24","26","32","03"
"108000002","10","11","17","25","28","38","03"
"108000003","02","03","05","17","36","37","05"
"108000004","02","11","12","19","26","28","07"
"108000005","07","08","12","13","15","30","08"
"108000006","02","04","05","15","27","35","03"
"108000007","08","17","20","22","25","37","02"
"108000008","20","22","25","29","31","32","03"
"108000009","17","19","20","26","29","36","01"
"108000010","06","07","13","15","28","37","03"
"108000011","01","09","21","26","27","36","08"
"108000012","02","13","16","17","29","36","01"
"108000013","05","09","14","23","27","29","02"
"108000014","03","04","07","19","24","28","04"
"108000015","05","06","13","33","34","37","04"
"108000016","02","04","08","10","24","30","07"
"108000017","03","04","19","23","26","27","08"
"108000018","02","17","19","21","27","30","02"
"108000019","07","14","19","28","31","34","05"
"108000020","11","15","21","27","28","33","06"
"108000021","04","09","21","23","33","36","04"
"108000022","02","10","11","21","22","28","07"
"108000023","06","10","19","20","22","36","06"
"108000024","03","06","07","20","24","27","04"
"108000025","04","21","22","31","34","36","02"
"108000026","01","10","11","15","28","36","08"
"108000027","04","05","12","21","24","38","03"
"108000028","03","05","12","31","35","36","01"
"108000029","02","13","20","21","22","26","01"
"108000030","04","15","16","26","27","35","04"
"108000031","01","04","22","23","28","30","02"
"108000032","02","03","15","16","31","36","04"
"108000033","02","03","16","25","37","38","07"
"108000034","03","06","27","28","29","38","01"
"108000035","04","07","16","21","27","34","04"
"108000036","01","15","18","24","36","38","06"
"108000037","07","08","10","15","17","23","03"
"108000038","05","06","13","17","23","33","02"
"108000039","05","07","08","09","12","25","06"
"108000040","03","15","18","19","22","26","02"
"108000041","03","09","23","27","29","30","01"
"108000042","04","10","13","15","31","35","01"
"108000043","04","06","10","13","36","37","08"
"108000044","20","23","24","29","35","38","01"
"108000045","07","09","14","16","19","21","05"
"108000046","07","14","29","32","36","38","05"
"108000047","11","21","26","33","35","37","04"
"108000048","11","13","19","33","34","36","01"
"108000049","03","14","16","19","21","30","02"
"108000050","14","23","27","34","35","36","03"
"108000051","02","05","11","17","29","34","05"
"108000052","02","14","16","17","27","28","01"
"108000053","22","23","24","33","34","38","04"
"108000054","05","06","18","24","25","35","02"
"108000055","04","06","16","18","19","28","02"
"108000056","10","18","26","29","30","34","05"
"108000057","02","03","14","17","20","38","03"
"108000058","02","03","06","08","13","21","07"
"108000059","01","19","23","25","32","37","02"
"108000060","04","07","11","14","29","36","04"
"108000061","11","24","25","31","32","37","08"
"108000062","01","07","14","16","20","30","04"
"108000063","07","08","15","19","34","38","08"
"108000064","02","06","29","31","36","37","08"
"108000065","03","05","17","23","27","31","01"
"108000066","06","10","18","19","29","31","06"
"108000067","02","03","07","09","25","27","05"
"108000068","03","07","18","22","28","35","05"
"108000069","01","08","14","16","21","23","01"
"108000070","02","08","11","12","25","28","08"
"108000071","01","08","13","21","26","32","01"
"108000072","13","19","25","26","34","36","06"
"108000073","02","13","20","28","29","34","02"
"108000074","02","04","11","16","21","29","03"
"108000075","08","12","24","26","27","31","01"
"108000076","21","23","27","30","32","36","03"
"108000077","13","14","17","20","22","23","08"
"108000078","03","18","21","27","33","34","05"
"108000079","11","13","19","28","30","34","04"
"108000080","05","15","27","29","31","36","04"
"108000081","06","08","14","20","27","30","03"
"108000082","13","14","15","16","31","33","04"
"108000083","02","04","20","22","35","38","08"
"108000084","05","07","13","20","23","27","08"
"108000085","06","08","19","22","30","32","02"
"108000086","05","18","20","21","26","32","05"
"108000087","02","04","06","12","26","29","06"
"108000088","07","08","13","15","26","30","04"
"108000089","02","18","22","31","32","38","03"
"108000090","09","16","22","25","26","29","04"
"108000091","07","09","15","17","22","28","01"
"108000092","06","08","19","28","29","32","02"
"108000093","03","05","20","26","31","37","04"
"108000094","06","16","17","24","28","31","05"
"108000095","08","21","27","31","33","36","07"
"108000096","02","08","11","24","25","30","06"
"108000097","03","05","15","21","26","28","06"
"108000098","01","14","16","21","25","34","06"
"108000099","09","12","13","21","30","32","07"
"108000100","06","14","19","29","30","31","01"
"108000101","01","17","23","27","28","33","06"
"108000102","12","13","25","28","30","35","03"
"108000103","05","12","13","19","27","38","05"
"108000104","11","13","15","19","26","31","07"
"109000001","03","07","12","16","20","30","08"
"109000002","06","14","19","20","23","31","07"
"109000003","01","07","08","15","21","24","03"
"109000004","12","13","18","19","27","28","03"
"109000005","01","09","27","32","35","38","04"
"109000006","12","20","27","29","33","36","01"
"109000007","18","25","26","31","32","35","04"
"109000008","02","14","28","29","33","37","03"
"109000009","16","17","18","31","34","36","04"
"109000010","10","18","24","29","34","35","02"
"109000011","05","09","16","24","26","29","04"
"109000012","04","12","14","16","19","21","08"
"109000013","05","07","10","17","19","28","01"
"109000014","09","10","21","22","24","36","01"
"109000015","03","08","10","11","17","33","03"
"109000016","01","06","08","14","24","30","03"
"109000017","03","10","15","20","22","31","04"
"109000018","13","25","30","31","33","38","08"
"109000019","03","04","09","24","34","38","01"
"109000020","18","19","22","27","30","35","01"
"109000021","02","07","10","16","26","33","05"
"109000022","04","11","13","19","31","34","07"
"109000023","04","16","23","27","30","33","06"
"109000024","04","16","25","30","34","37","02"
"109000025","10","14","15","31","33","35","04"
"109000026","09","11","12","31","33","36","05"
"109000027","16","17","19","23","26","37","08"
"109000028","01","14","28","30","31","33","02"
"109000029","01","03","12","16","33","35","01"
"109000030","10","11","18","19","22","37","01"
"109000031","03","06","17","20","25","30","05"
"109000032","05","12","17","20","23","38","07"
"109000033","10","15","16","17","18","26","06"
"109000034","01","03","13","15","17","33","01"
"109000035","07","11","12","15","30","31","06"
"109000036","02","19","23","31","32","35","07"
"109000037","05","20","21","23","25","36","03"
"109000038","14","15","25","28","32","34","08"
"109000039","12","17","24","30","34","35","02"
"109000040","04","11","25","27","35","36","08"
"109000041","04","07","24","27","33","35","08"
"109000042","03","04","14","18","28","29","04"
"109000043","02","04","07","08","18","35","06"
"109000044","01","04","13","19","21","25","08"
"109000045","04","06","18","26","37","38","01"
"109000046","01","08","15","16","28","33","06"
"109000047","06","17","22","26","27","38","04"
"109000048","14","16","20","23","28","32","07"
"109000049","06","12","20","25","27","37","05"
"109000050","07","10","21","23","24","27","01"
"109000051","15","17","22","24","27","36","06"
"109000052","01","08","19","26","27","38","08"
"109000053","02","05","07","28","30","38","05"
"109000054","15","24","30","31","32","35","08"
"109000055","03","12","17","24","29","35","04"
"109000056","02","03","11","18","26","31","03"
"109000057","06","13","14","31","33","35","08"
"109000058","04","15","20","22","26","37","01"
